Product Name,Product Url,Prices,Rating,Number of Review,Description,FSN,Product_Description,Manufacturer
Micromax X512,https://www.flipkart.com/micromax-x512/p/itmfhwvhrwhxq5tu?pid=MOBFHWSYNUXWAGVT&lid=LSTMOBFHWSYNUXWAGVTREGB3S&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_242&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBFHWSYNUXWAGVT.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,171",3.9,944,,,,
Nokia 105 PLUS,https://www.flipkart.com/nokia-105-plus/p/itm884b89d532451?pid=MOBGDMFZYM9HSYZG&lid=LSTMOBGDMFZYM9HSYZGB4NBIL&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_243&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGDMFZYM9HSYZG.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,899",4.1,692,,,,
LAVA A1 2021,https://www.flipkart.com/lava-a1-2021/p/itmc65e39a60ed05?pid=MOBGD7G5BGZFEZHH&lid=LSTMOBGD7G5BGZFEZHHGG3IZF&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_244&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGD7G5BGZFEZHH.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,190",4.1,407,,,,
"realme 9i 5G (Soulful Blue, 128 GB)",https://www.flipkart.com/realme-9i-5g-soulful-blue-128-gb/p/itm32c638d54e6b5?pid=MOBGGHPFKFG2CW7S&lid=LSTMOBGGHPFKFG2CW7SO1RMUF&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_245&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGGHPFKFG2CW7S.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹16,999",4.3,678,,,,
"POCO M4 Pro (Yellow, 128 GB)",https://www.flipkart.com/poco-m4-pro-yellow-128-gb/p/itm675edffaf085d?pid=MOBGBTHFCY9DADTY&lid=LSTMOBGBTHFCY9DADTYZTJMWM&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_246&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGBTHFCY9DADTY.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹16,499",4.3,"15,796",,,,
"REDMI Note 12 Pro 5G (Stardust Purple, 256 GB)",https://www.flipkart.com/redmi-note-12-pro-5g-stardust-purple-256-gb/p/itmb3d6f68dfb5d2?pid=MOBGH2UVFMVF8PHG&lid=LSTMOBGH2UVFMVF8PHGSDDKSJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_247&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGH2UVFMVF8PHG.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹26,999",4.2,"1,233",,,,
"SAMSUNG Galaxy M33 5G (Emarld Brown, 128 GB)",https://www.flipkart.com/samsung-galaxy-m33-5g-emarld-brown-128-gb/p/itm67754fcbb32df?pid=MOBGHDXFMGPFGGPV&lid=LSTMOBGHDXFMGPFGGPV86XUPU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_248&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGHDXFMGPFGGPV.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹15,494",4.2,838,,,,
Kechaoda K55,https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNCGMB2VYJY&lid=LSTMOBGDZNCGMB2VYJYEJZT6T&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_249&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGDZNCGMB2VYJY.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,160",3.9,9,,,,
Kechaoda K55,https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNBGYZ7AUKR&lid=LSTMOBGDZNBGYZ7AUKRRWHWXE&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_250&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGDZNBGYZ7AUKR.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,160",3.9,9,,,,
"SAMSUNG Galaxy M04 (Light Green, 128 GB)",https://www.flipkart.com/samsung-galaxy-m04-light-green-128-gb/p/itm51be2bd2271b2?pid=MOBGMAZRBJ5VKZSE&lid=LSTMOBGMAZRBJ5VKZSEW39WYI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_251&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGMAZRBJ5VKZSE.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹9,335",4.1,259,,,,
"Infinix Note 12 Pro 5G (Force Black, 128 GB)",https://www.flipkart.com/infinix-note-12-pro-5g-force-black-128-gb/p/itm0812c7355f48a?pid=MOBGFGVXVMTFJGTD&lid=LSTMOBGFGVXVMTFJGTDOEQVVB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_252&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGFGVXVMTFJGTD.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹15,999",4.1,"3,631",,,,
"OnePlus 11R 5G (Galactic Silver, 128 GB)",https://www.flipkart.com/oneplus-11r-5g-galactic-silver-128-gb/p/itmd8344a066fd54?pid=MOBGN3C4MWPDUDYZ&lid=LSTMOBGN3C4MWPDUDYZCIIBNU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_253&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGN3C4MWPDUDYZ.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹39,753",4.5,488,,,,
Nokia 150 DS 2020,https://www.flipkart.com/nokia-150-ds-2020/p/itm72158f5a99077?pid=MOBFVD9GR6GBG69J&lid=LSTMOBFVD9GR6GBG69J6MVJD5&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_254&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBFVD9GR6GBG69J.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹2,699",4.1,"1,831",,,,
"SAMSUNG GALAXY M13 5G (Midnight Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-m13-5g-midnight-blue-128-gb/p/itmc27418cb3cb90?pid=MOBGHDXF9GYZH2TA&lid=LSTMOBGHDXF9GYZH2TACXOIIU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_255&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGHDXF9GYZH2TA.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹14,294",4.1,86,,,,
"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",https://www.flipkart.com/motorola-g82-5g-meterorite-grey-128-gb/p/itm5bb1479d09678?pid=MOBGBEU7M8JS7BUA&lid=LSTMOBGBEU7M8JS7BUAOEWCKR&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_256&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGBEU7M8JS7BUA.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹21,499",4.1,815,,,,
GFive U220i,https://www.flipkart.com/gfive-u220i/p/itmcf84be4afec00?pid=MOBG6Y6AGF8GZGBZ&lid=LSTMOBG6Y6AGF8GZGBZWG9UGO&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_257&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBG6Y6AGF8GZGBZ.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,₹699,3.4,58,,,,
Micromax X513+,https://www.flipkart.com/micromax-x513/p/itmbe37b321587ec?pid=MOBG6XZBFNDXXSHC&lid=LSTMOBG6XZBFNDXXSHC1JYNVJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_258&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBG6XZBFNDXXSHC.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹1,052",3.8,175,,,,
"realme 10 (Rush Black, 128 GB)",https://www.flipkart.com/realme-10-rush-black-128-gb/p/itmd6481542c3c73?pid=MOBGH2VFY4GSQHJ7&lid=LSTMOBGH2VFY4GSQHJ7LMTZEP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_259&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGH2VFY4GSQHJ7.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹14,999",4.3,488,,,,
"MOTOROLA e40 (Carbon Gray, 64 GB)",https://www.flipkart.com/motorola-e40-carbon-gray-64-gb/p/itm0ca635007c9e2?pid=MOBG2EMWUMUFGSZE&lid=LSTMOBG2EMWUMUFGSZEJNGZMU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_260&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBG2EMWUMUFGSZE.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹8,999",4.1,"7,830",,,,
"realme 9i 5G (Rocking Black, 64 GB)",https://www.flipkart.com/realme-9i-5g-rocking-black-64-gb/p/itm32c638d54e6b5?pid=MOBGGHPFJK67HFGK&lid=LSTMOBGGHPFJK67HFGKNXMKLL&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_261&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGGHPFJK67HFGK.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,"₹14,999",4.5,"2,543",,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRF4XM4Z6WM&lid=LSTMOBGZDRF4XM4Z6WM6VHH9G&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_262&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGZDRF4XM4Z6WM.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,₹999,4.1,7,,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRFDZDTNG2X&lid=LSTMOBGZDRFDZDTNG2XFUF59U&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_263&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGZDRFDZDTNG2X.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,₹999,4.1,7,,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRFXPQUXHYK&lid=LSTMOBGZDRFXPQUXHYKAKNVDU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_11_264&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=b706f2c7-612f-483a-86e5-9fbddc8ad83f.MOBGZDRFXPQUXHYK.SEARCH&ppt=None&ppn=None&ssid=gp6tcbb6ts0000001690221404761&qH=532c28d5412dd75b,₹999,4.1,7,,,,
GFive i2,https://www.flipkart.com/gfive-i2/p/itm9607fc70f7f18?pid=MOBFYPGPDAZNY5GU&lid=LSTMOBFYPGPDAZNY5GUSJYFRR&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_265&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBFYPGPDAZNY5GU.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,₹899,3.6,166,,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRF4XM4Z6WM&lid=LSTMOBGZDRF4XM4Z6WM6VHH9G&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_266&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGZDRF4XM4Z6WM.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,₹999,4.1,7,,,,
"OPPO Reno10 5G (Silvery Grey, 256 GB)",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itmdedc9618cea51?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_267&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=en_hObXqg5z8UxLIGEjcwz0oBm53rnmaVggfdJEgQKn0mpZJKg1P03E5Cb4l-J2zbF0EedVYWBEuWhz4uq4gaIipw%3D%3D&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹32,999",Not Available,0,,,,
Kechaoda K55,https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNCGMB2VYJY&lid=LSTMOBGDZNCGMB2VYJYEJZT6T&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_268&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGDZNCGMB2VYJY.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹1,160",3.9,9,,,,
Nokia 105 PLUS,https://www.flipkart.com/nokia-105-plus/p/itm884b89d532451?pid=MOBGDMFZWXFUW4ET&lid=LSTMOBGDMFZWXFUW4ETXSUX6M&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_269&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGDMFZWXFUW4ET.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹1,549",4.1,692,,,,
Kechaoda K55,https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNBGYZ7AUKR&lid=LSTMOBGDZNBGYZ7AUKRRWHWXE&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_270&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGDZNBGYZ7AUKR.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹1,160",3.9,9,,,,
"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)",https://www.flipkart.com/samsung-galaxy-m33-5g-mystique-green-128-gb/p/itm2aa4db0a58c8a?pid=MOBGHDXF3TMKZEYU&lid=LSTMOBGHDXF3TMKZEYUSQ3Y9M&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_271&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGHDXF3TMKZEYU.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹17,678",4.2,235,,,,
"APPLE iPhone 14 (Starlight, 128 GB)",https://www.flipkart.com/apple-iphone-14-starlight-128-gb/p/itm3485a56f6e676?pid=MOBGHWFHABH3G73H&lid=LSTMOBGHWFHABH3G73HVXY5AV&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_272&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGHWFHABH3G73H.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹69,999",4.6,"1,708",,,,
"POCO X4 Pro 5G (Laser Blue, 128 GB)",https://www.flipkart.com/poco-x4-pro-5g-laser-blue-128-gb/p/itm9d60e637a24e9?pid=MOBGCGZZAHHCZGFZ&lid=LSTMOBGCGZZAHHCZGFZUYKRZZ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_273&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGCGZZAHHCZGFZ.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹17,999",4.2,"2,244",,,,
SAMSUNG Guru Music 2 SM-B315E,https://www.flipkart.com/samsung-guru-music-2-sm-b315e/p/itmf050063b51944?pid=MOBE9VZBPVEGZC6X&lid=LSTMOBE9VZBPVEGZC6X2PALPK&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_274&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBE9VZBPVEGZC6X.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹2,060",4.2,713,,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRFDZDTNG2X&lid=LSTMOBGZDRFDZDTNG2XFUF59U&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_275&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGZDRFDZDTNG2X.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,₹999,4.1,7,,,,
itel it2163s,https://www.flipkart.com/itel-it2163s/p/itm8b04fcf9a6c8b?pid=MOBGZDRFXPQUXHYK&lid=LSTMOBGZDRFXPQUXHYKAKNVDU&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_276&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGZDRFXPQUXHYK.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,₹999,4.1,7,,,,
itel IT5626,https://www.flipkart.com/itel-it5626/p/itmc12776e39e866?pid=MOBGFJQYYCMRZJNA&lid=LSTMOBGFJQYYCMRZJNANZMLF8&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_277&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGFJQYYCMRZJNA.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹1,799",4,169,,,,
Motorola a70,https://www.flipkart.com/motorola-a70/p/itm27cee4715775f?pid=MOBG7ZG9HRRNUJBP&lid=LSTMOBG7ZG9HRRNUJBP4URNEJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_278&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBG7ZG9HRRNUJBP.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹1,869",4,143,,,,
"Infinix Note 12 Pro 5G (Snowfall, 128 GB)",https://www.flipkart.com/infinix-note-12-pro-5g-snowfall-128-gb/p/itm0812c7355f48a?pid=MOBGFGVXPBSV9FG6&lid=LSTMOBGFGVXPBSV9FG6OBADHP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_279&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGFGVXPBSV9FG6.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹15,999",4.1,"3,631",,,,
"realme Narzo N55 (Prime Blue, 128 GB)",https://www.flipkart.com/realme-narzo-n55-prime-blue-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUUFH4RHUGC&lid=LSTMOBGZZUUFH4RHUGCZIUEEB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_280&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGZZUUFH4RHUGC.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹13,489",4.2,48,,,,
"OnePlus 11R 5G (Sonic Black, 256 GB)",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBHGGVAC&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_12_281&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=e479754f-7a95-4d41-8be9-c6eb41c9bea6.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=suqwf82fe80000001690221407588&qH=532c28d5412dd75b,"₹44,300",4.5,346,,,,
